Marriott|Williamsburg,Marriott Hotel Williamsburg (Virginia),0.551724137931
Clarion|Williamsburg,Clarion Inn Amana Colonies Williamsburg (Iowa),0.424242424242
Four Points|Williamsburg,Super 8 Motel Williamsburg (Iowa),0.416666666667
Days Inn Water Country Parkway|Williamsburg,Days Inn Central Williamsburg (Virginia),0.551724137931
Patrick Henry Inn ColonialBusch Gardens|Williamsburg,Patrick Henry Inn and Suites Williamsburg,0.634920634921
Holiday Inn South Broadway|Tyler,Comfort Suites South Broadway Mall Tyler,0.6
Holiday Inn Gateway previoulsy|San Francisco,Holiday Inn Golden Gateway San Francisco,0.678571428571
York Hotel name change now Hotel Vertigo|San Francisco,Wyndham Vacation Resorts San Francisco,0.444444444444
Best Western Hotel Tomo not yet reported|San Francisco,Best Western Grosvenor Hotel Airport South San Francisco,0.69696969697
Good Hotel not yet reported|San Francisco,Four Points Hotel Airport South San Francisco,0.52380952381
Hilton Fishermans Wharf|San Francisco,Hilton Hotel Financial District San Francisco,0.530612244898
Hyatt Fishermans Wharf|San Francisco,Bayside Inn at the Wharf San Francisco,0.521739130435
Marriott Fishermans Wharf|San Francisco,Marriott Hotel Union Square San Francisco,0.595744680851
Sheraton|San Francisco,Serrano Hotel San Francisco,0.666666666667
Radisson|San Francisco,Adagio Hotel San Francisco,0.571428571429
Travelodge by the Bay|San Francisco,Travelodge Hotel Central San Francisco,0.7
Crowne Plaza|San Francisco,Grant Plaza Hotel San Francisco,0.695652173913
Courtyard San Mateo Foster City confirm shuttle service currently|San Francisco,Americas Best Value Inn & Suites Union Square San Francisco,0.4
Holiday Inn and Suites San Mateo|San Francisco,Holiday Inn Express Hotel & Suites South San Francisco,0.631578947368
Residence Inn San Mateo|San Francisco,Residence Inn Oyster Point Airport South San Francisco,0.666666666667
Extended StayAmerica Belmont|San Francisco,Best Western Americania Hotel San Francisco,0.509803921569
Homestead Suites|San Francisco,Grosvenor Suites San Francisco,0.625
Westin|San Francisco,Steinhart Hotel San Francisco,0.533333333333
Crowne Plaza Intl Airport|San Francisco,Holiday Inn Airport South San Francisco,0.636363636364
Vagabond Executive Inn|San Francisco,Vagabond Inn Civic Center San Francisco,0.595744680851
South Airport Blvd|San Francisco,Motel 6 Airport South San Francisco,0.606060606061
previously|San Francisco,Presidio Inn and Suites San Francisco,0.48275862069
La Quinta|San Francisco,La Luna Inn San Francisco,0.6
Mosser Victorian|San Francisco,Best Western Civic Center Inn San Francisco,0.533333333333
Courtyard Oyster Point|San Francisco,Courtyard Hotel Downtown San Francisco,0.682926829268
Radisson Bay Front Radisson Airport at Sierra Point|San Francisco,La Quinta Inn Airport North South San Francisco,0.461538461538
Residence Inn|San Francisco,Greenwich Inn San Francisco,0.692307692308
Homewood Suites San Francisco Airport North yes  in SOUTH zone|San Francisco,Travelodge Hotel Airport North South San Francisco,0.513513513514
Hotel|San Francisco,,0.0
Villa Florence Boutique rated|San Francisco,Villa Florence San Francisco,0.651162790698
Hilton San Francisco|San Francisco,Hotel Triton San Francisco,0.666666666667
Wyndham|San Francisco,Wyndham Vacation Resorts San Francisco,0.451612903226
Renaissance Stanford Court|San Francisco,The Stanford Court Hotel Renaissance San Francisco,0.561403508772
King George|San Francisco,King George Hotel Union Square San Francisco,0.611111111111
Maxwell Hotel|San Francisco,Donatello Hotel San Francisco,0.5
Hotel Frank not yet reported|San Francisco,Four Points Hotel Airport South San Francisco,0.571428571429
Radisson Plymouth Harbor|Boston Southeast Suburbs,Radisson Hotel Boston,0.5
Hilton Garden Inn|Boston Southeast Suburbs,Hilton Hotel Logan Airport Boston,0.631578947368
Courtyard Raynham|Boston Southeast Suburbs,Courtyard Hotel South Boston,0.666666666667
Days Inn Middleboro|Boston Southeast Suburbs,Days Inn Boston,0.592592592593
Extended StayAmerica Norton|Boston Southeast Suburbs,Best Western Terrace Inn Boston,0.470588235294
Fairfield Inn Middleboro|Boston Southeast Suburbs,Fairfield Inn & Suites South Boston,0.695652173913
Shilo Inn|Yuma,Shilo Inn Hotel and Suites Yuma,0.692307692308
Wingate by Wyndham|Yuma,Wingate Inn Yuma,0.620689655172
Holiday Inn and Conference Center|Trumbull - Milford,Holiday Inn Express Hotel & Suites Milford (Ohio),0.586206896552
Ramada Stratford|Trumbull - Milford,Courtyard Hotel Boston Milford (Massachusetts),0.424242424242
Marriott Trumbull|Trumbull - Milford,Marriott Hotel Merritt Parkway Trumbull,0.52380952381
Residence Inn Fairfield County Shelton|Trumbull - Milford,Residence Inn Milford (Connecticut),0.509803921569
Homestead Studio Suites|Trumbull - Milford,Homestead Inn New Milford (Connecticut),0.611111111111
Ayres Suites Corona East|Inland Empire,The Peck House Hotel Empire,0.315789473684
Ayres Suites Corona West|Inland Empire,The Peck House Hotel Empire,0.315789473684
Ayres Hotel and Spa|Inland Empire,The Peck House Hotel Empire,0.25
Doubletree Airport|Inland Empire,The Peck House Hotel Empire,0.3125
Hilton|Inland Empire,The Peck House Hotel Empire,0.2
Marriott Ontario Airport|Inland Empire,The Peck House Hotel Empire,0.210526315789
Sheraton Ontario Airport|Inland Empire,The Peck House Hotel Empire,0.263157894737
Aloft|Inland Empire,The Peck House Hotel Empire,0.105263157895
Ayres Boutique Suites Airport ZONE Ontario West  Upland|Inland Empire,The Peck House Hotel Empire,0.231884057971
Hiilton Garden Inn|Inland Empire,The Peck House Hotel Empire,0.25
Hyatt Place Ontario Mills|Inland Empire,The Peck House Hotel Empire,0.358974358974
Residence Inn|Inland Empire,The Peck House Hotel Empire,0.296296296296
Ayres Hotel and Suites Convention Center|Inland Empire,The Peck House Hotel Empire,0.266666666667
Best Western Inn and Suites ZONE EastRancho Cucamonga|Inland Empire,The Peck House Hotel Empire,0.253968253968
Holiday Inn Airport|Inland Empire,The Peck House Hotel Empire,0.242424242424
La Quinta|Inland Empire,The Peck House Hotel Empire,0.173913043478
Holiday Inn|Inland Empire,The Peck House Hotel Empire,0.16
Sheraton Suites|Inland Empire,The Peck House Hotel Empire,0.344827586207
Extended StayAmerica Chino|Inland Empire,The Peck House Hotel Empire,0.4
Hilton San Bernardino|Inland Empire,The Peck House Hotel Empire,0.228571428571
Mission Inn Hotel|Inland Empire,The Peck House Hotel Empire,0.08
Marriott|Inland Empire,The Peck House Hotel Empire,0.0909090909091
Courtyard|Inland Empire,The Peck House Hotel Empire,0.260869565217
La Quinta San Bernardino|Inland Empire,The Peck House Hotel Empire,0.210526315789
Holiday Inn Champaign Urbana|Champaign,Extended Stay America Hotel Urbana Champaign,0.541666666667
Courtyard by Marriott|Flint,Courtyard Hotel Flint,0.6
Courtyard|Milford - Foxborough,Courtyard Hotel Boston Foxborough,0.692307692308
Doubletree Milford|Milford - Foxborough,Doubletree Hotel Boston Milford (Massachusetts),0.666666666667
Radisson|Milford - Foxborough,Courtyard Hotel Boston Foxborough,0.48
Days Inn Attleboro|Milford - Foxborough,Holiday Inn Express Boston Milford (Massachusetts),0.545454545455
Residence Inn Anaheim HillsYorba Linda|Orange County,Residence Inn West Orange,0.509803921569
Ayres Suites|Orange County,Ayres Inn Orange (California),0.666666666667
Sheraton Cerritos|Orange County,Hampton Inn Orange (Texas),0.5
Courtyard by Marriott|Orange County,Courtyard Hotel West Orange,0.6
Holiday Inn La Mirada Buena Park|Orange County,Holiday Inn Hotel & Suites Orange Park,0.603773584906
Radisson Buena Park|Orange County,Perdido Beach Resort Orange Beach,0.512820512821
Residence Inn Cypress Los Alamitos|Orange County,Holiday Inn Express Hotel and Suites Orange City,0.55737704918
Knotts Berry Farm Resort Hotel|Orange County,Perdido Beach Resort Orange Beach,0.545454545455
Good Nite Inn|Orange County,Comfort Inn Orange (Texas),0.583333333333
Homestead Studio Suites Cypress|Orange County,Best Western Hotel & Suites Southside Orange Park,0.507936507937
Travelodge Anaheim|Orange County,Motel 6 Anaheim Orange (California),0.666666666667
Hilton Costa Mesa|Orange County,Hilton Suites Anaheim Orange (California),0.631578947368
Hyatt Regency Irvine|Orange County,Residence Inn West Orange,0.484848484848
Westin South Coast Plaza|Orange County,Best Western Plaza Hotel Orange (California),0.571428571429
Crowne Plaza Irvine|Orange County,Turquoise Place Resort Orange Beach,0.487804878049
DoubleTree IrvineSpectrum|Orange County,Doubletree Hotel Anaheim Orange (California),0.636363636364
Hilton IrvineSNA|Orange County,Hilton Suites Anaheim Orange (California),0.648648648649
Marriott Irvine|Orange County,Mayhurst Inn Orange,0.529411764706
Marriott Suites|Orange County,Comfort Inn & Suites Orangeburg,0.571428571429
Courtyard by Marriott|Orange County,Courtyard Hotel West Orange,0.6
Doubletree Club Orange County Airport|Orange County,Doubletree Hotel Anaheim Orange (California),0.651162790698
Embassy Suites Irvine  Orange County Airport|Orange County,Quality Suites Anaheim Orange (California),0.490566037736
Wyndham Orange County|Orange County,Days Inn Anaheim Orange (California),0.347826086957
La Quinta|Orange County,La Quinta Inn & Suites Orange (Texas),0.58064516129
Extended StayAmerica John Wayne Airport|Orange County,Extended Stay America Hotel Orange (California),0.666666666667
Homestead Suites|Orange County,Club Continental Suites Orange Park,0.564102564103
La Quinta SNA|Orange County,La Quinta Inn & Suites Orange (Texas),0.628571428571
Marriott Laguna Cliffs|Orange County,Motel 6 Anaheim Orange (California),0.432432432432
Doubletree Guest Suites|Orange County,Doubletree Hotel Anaheim Orange (California),0.619047619048
Holiday Inn San Clemente|Orange County,Holiday Inn Rockland Orangeburg (New York),0.681818181818
Country Plaza Inn San Clemente|Orange County,Country Inn & Suites Orangeburg,0.6
Holiday Inn Express San Clemente not yet reported|Orange County,Holiday Inn Express Hotel & Suites Orange (Texas),0.615384615385
W Convention Way|Orange County,Howard Johnson Inn Orange Park,0.411764705882
Red Lion|Orange County,Ayres Inn Orange (California),0.588235294118
Anaheim Maingate|Orange County,Mayhurst Inn Orange,0.457142857143
Radisson Anaheim Maingate|Orange County,Days Inn Anaheim Orange (California),0.536585365854
Sheraton Park Hotel at Anaheim Resort|Orange County,Escapes to The Shores Resort Orange Beach,0.533333333333
Anabella Hotel|Orange County,Ramada Hotel East Orange,0.428571428571
Holiday Inn Anaheim Resort South Manchester Ave|Orange County,Holiday Inn Express Hotel and Suites Orange City,0.594594594595
Holiday Inn and Suites Anaheim Walnut St|Orange County,Holiday Inn Hotel & Suites Orange Park,0.631578947368
Hotel Menage|Orange County,Motel 6 Anaheim Orange (California),0.47619047619
Ramada Plaza Anaheim Resort|Orange County,Palm Beach Resort Orange Beach,0.545454545455
Travelodge International Inn|Orange County,Residence Inn West Orange,0.487804878049
Extended StayAmerica Convention Center|Orange County,Extended Stay America Hotel Orange (California),0.677966101695
Crowne Plaza Anaheim|Orange County,Motel 6 Anaheim Orange (California),0.628571428571
Hyatt Regency Orange County|Orange County,Hampton Inn Orange (Texas),0.416666666667
Marriott Aneheim Suites|Orange County,Comfort Inn & Suites Orangeburg,0.558139534884
Sheraton Garden GroveAnaheim|Orange County,Hilton Suites Anaheim Orange (California),0.571428571429
Residence Inn Anaheim ResortGarden Grove|Orange County,Residence Inn West Orange,0.490566037736
Garden Grove Blvd|Orange County,Grand Caribbean Rentals Orange Beach,0.45
Candlewood Suites South|Orange County,Econo Lodge & Suites Orange (Texas),0.558139534884
Crowne Plaza|Orange County,Best Western Plaza Hotel Orange (California),0.533333333333
Marriott Fullerton|Orange County,Caribe Resort Orange Beach,0.451612903226
Embassy Suites North|Orange County,Quality Suites Anaheim Orange (California),0.571428571429
Anaheim Park Hotel|Orange County,Motel 6 Anaheim Orange (California),0.518518518519
Homestead Brea|Orange County,Chestnut Hill Bed and Breakfast Orange (Virginia),0.487804878049
Laguna Cliffs Inn|Orange County,Quality Inn Orange City,0.571428571429
Ayres Hotel and Spa Mission Viejo|Orange County,Ayres Inn Orange (California),0.484848484848
Courtyard Foothill Ranch|Orange County,Courtyard Hotel Jacksonville Orange Park,0.595744680851
Courtyard Laguna Hills|Orange County,Courtyard Hotel Jacksonville Orange Park,0.666666666667
Renaissance ClubSport Aliso Viejo|Orange County,Orange Tustin Inn (California),0.444444444444
Ayres Laguna Woods|Orange County,Ayres Inn Orange (California),0.518518518519
Holiday Inn Laguna Hills|Orange County,Holiday Inn Rockland Orangeburg (New York),0.681818181818
Ayres Suites Mission Viejo|Orange County,Quality Suites Anaheim Orange (California),0.5
Candlewood Suites|Orange County,Econo Lodge & Suites Orange (Texas),0.648648648649
Fairmont Newport Beach|Orange County,Sleep Inn on the Beach Orange Beach,0.5
Sutton Place|Orange County,Southern Lodge Orangeburg,0.538461538462
Hilton Waterfront|Orange County,Hilton Garden Inn Beachfront Orange Beach,0.622222222222
Hyatt Newport Beach Hyatt Newporter|Orange County,Perdido Beach Resort Orange Beach,0.472727272727
Hyatt Regency Huntington Beach|Orange County,Hilton Garden Inn Beachfront Orange Beach,0.551724137931
Marriott Newport Beach Hotel and Spa|Orange County,Perdido Beach Resort Orange Beach,0.468085106383
Shorebreak Hotel|Orange County,Wilshire Grand Hotel West Orange,0.5
Marriott Newport Beach Bayview|Orange County,Perdido Beach Resort Orange Beach,0.44
Radisson Hotel Newport Beach|Orange County,Sleep Inn on the Beach Orange Beach,0.488888888889
Best Western Newport Beach|Orange County,Best Western Plaza Hotel Orange (California),0.681818181818
Extended StayAmerica John Wayne Airport|Orange County,Extended Stay America Hotel Orange (California),0.666666666667
Holiday Inn Palmdale|Palmdale,Holiday Inn Lancaster Palmdale,0.6875
Grand Hyatt ZONE Airport West|Tampa,Hyatt Place Hotel Airport Westshore Tampa,0.677966101695
Renaissance|Tampa,Renaissance Hotel International Plaza Tampa,0.511627906977
Westin Tampa Bay ZONE WestshoreAirport West|Tampa,Residence Inn Westshore Airport Tampa,0.666666666667
Quorom|Tampa,Super 8 Motel Tampa,0.315789473684
Sheraton Suites|Tampa,Sheraton Riverwalk Hotel Tampa,0.666666666667
Hyatt Place|Tampa,Hyatt Place Hotel Busch Gardens Tampa,0.594594594595
Radisson Bay Harbor Hotel|Tampa,Best Western Bay Harbor Hotel Tampa,0.666666666667
Homestead Suites|Tampa,Chase Suite Hotel Tampa,0.666666666667
Fairfield Inn|Tampa,Fairfield Inn & Suites East Tampa,0.65
Homestead Suites|Tampa,Chase Suite Hotel Tampa,0.666666666667
Hyatt Place|Tampa,Hyatt Place Hotel Busch Gardens Tampa,0.594594594595
Grand Suites|Tampa,Mainsail Suites Hotel Tampa,0.666666666667
Amerisuites|Tampa,Comfort Suites Tampa,0.64
Royal Arkansas Hotel and Suites now a Ramada Inn|Pine Bluff,Holiday Inn Express Hotel & Suites Mall Pine Bluff,0.465753424658
Candlewood Suites Hazleton|Scranton - Poconos,Comfort Suites Scranton,0.5
Holiday Inn Express|Scranton - Poconos,Days Inn Scranton,0.518518518519
Hilton Scranton|Scranton - Poconos,Hilton Hotel Scranton,0.571428571429
Tigue St  Dunmore|Scranton - Poconos,Red Carpet Inn & Suites Scranton,0.35
Inn at Nichols Village|Scranton - Poconos,Econo Lodge Scranton,0.363636363636
Clarion Hotel Scranton|Scranton - Poconos,Clarion Hotel Scranton,0.583333333333
Courtyard|Scranton - Poconos,Clarion Hotel Scranton,0.375
Fairfield Inn|Scranton - Poconos,Days Inn Scranton,0.47619047619
Shawnee Inn|Scranton - Poconos,Days Inn Scranton,0.526315789474
Knights Inn|Scranton - Poconos,Days Inn Scranton,0.526315789474
Best Western East Mountain|Scranton - Poconos,Hampton Inn Montage Mountain Scranton,0.518518518519
Best Western Genetti|Scranton - Poconos,Hampton Inn Montage Mountain Scranton,0.375
Holiday Inn Express East|Scranton - Poconos,Days Inn Scranton,0.4375
Courtyard|Cincinnati,Cincinnati North Hotel,0.428571428571
Hilton Airport|Cincinnati,Hilton Garden Inn Cincinnati,0.58064516129
Hyatt Place|Cincinnati,Hyatt Place Hotel Blue Ash Cincinnati,0.6875
Extended StayAmerica|Cincinnati,Best Western Inn Mariemont Cincinnati,0.391304347826
StudioPlus|Cincinnati,Imperial House Hotel Cincinnati,0.416666666667
Cincinnatian Hotel|Cincinnati,The Cincinnatian Hotel Cincinnati,0.5
Hyatt|Cincinnati,Hyatt Regency Hotel Cincinnati,0.555555555556
Airport USA Hotel not yet reported|Cincinnati,SpringHill Suites Forest Park North Cincinnati,0.4375
Ramada Inn Ft Wright|Cincinnati,Baymont Inn & Suites Cincinnati,0.5
Marriott Northeast in Mason|Cincinnati,Marriott Hotel Kingsgate Cincinnati,0.565217391304
La Quinta Northeast|Cincinnati,TownePlace Suites Northeast Cincinnati,0.695652173913
Sheraton North|Cincinnati,Crowne Plaza Hotel North Cincinnati,0.545454545455
Amerisuites Forest Park|Cincinnati,SpringHill Suites Forest Park North Cincinnati,0.689655172414
Fairfield Inn|Cincinnati,Garfield Suites Hotel Cincinnati,0.642857142857
ExtendedStay America Springdale South|Cincinnati,Best Western Inn Mariemont Cincinnati,0.444444444444
Courtyard Blue Ash|Cincinnati,Crowne Plaza Hotel Blue Ash Cincinnati,0.6
Holiday Inn Cinncinnati Blue Ash|Cincinnati,Holiday Inn Eastgate Cincinnati,0.576923076923
Kenwood Inn and Suites|Cincinnati,Comfort Inn & Suites Cincinnati,0.684210526316
Candlewood Suites|Cincinnati,Hannaford Suites Cincinnati,0.666666666667
Extended StayAmerica Blue Ash South|Cincinnati,Red Roof Inn Blue Ash Cincinnati,0.5
Homestead Studio Suites Blue Ash|Cincinnati,Red Roof Inn Blue Ash Cincinnati,0.566037735849
Extended StayAmerica Blue Ash North unsure if this property is an ESA or Crossland Suites|Cincinnati,Americas Best Value Inn Sharonville Cincinnati,0.41935483871
Marriott at Rivercenter|Cincinnati,Marriott Hotel Kingsgate Cincinnati,0.666666666667
Embassy Suites|Cincinnati,Baymont Inn & Suites Cincinnati,0.588235294118
Courtyard|Cincinnati,Cincinnati North Hotel,0.428571428571
Radisson|Cincinnati,Howard Johnson Inn Cincinnati,0.384615384615
Kingsgate Conference Center|Cincinnati,Budget Host Motel Town Center Cincinnati,0.5
Marriott Kingsgate at University of Cincinnati|Cincinnati,Marriott Hotel Kingsgate Cincinnati,0.666666666667
Budget Host|Texarkana,Budget Inn Texarkana (Texas),0.666666666667
Best Western|McComb,Best Western Inn & Suites McComb,0.648648648649
Four Points|Fresno,Four Points Hotel Fresno (California),0.594594594595
Radisson|Fresno,Radisson Hotel Fresno (California),0.516129032258
La Quinta Inn|Fresno,La Quinta Inn Yosemite Fresno (California),0.530612244898
Country Inn and Suites|Fresno,Knights Inn & Suites Los Fresnos,0.684210526316
Crossland Fresno|Fresno,Comfort Suites Fresno,0.347826086957
Courtyard by Marriott|Long Beach,Courtyard Hotel Downtown Long Beach,0.65
Guesthouse Hotel|Long Beach,Best Western Hotel Long Beach,0.454545454545
Crowne Plaza Harbor Hotel|Long Beach,Beach Plaza Hotel Long Beach,0.466666666667
Doubletree|Long Beach,Best Western Hotel Long Beach,0.454545454545
Marriott Torrance South Bay|Long Beach,Marriott Hotel Long Beach,0.457142857143
Courtyard Palos Verdes|Long Beach,Courtyard Hotel Downtown Long Beach,0.585365853659
Courtyard TorranceSouth Bay|Long Beach,Courtyard Hotel Downtown Long Beach,0.565217391304
Doubletree Carson Civic Plaza|Long Beach,Beach Plaza Hotel Long Beach,0.5
Staybridge Suites|Long Beach,Rodeway Inn & Suites Long Beach (Washington),0.540540540541
Homestead Suites|Long Beach,Comfort Inn and Suites Long Beach,0.588235294118
National Heritage Inn London not yet reported|London,National Heritage Inn and Suites London (Kentucky),0.686567164179
Super|Sturgeon Bay,Super 8 Motel Sturgeon Bay,0.555555555556
Marriott Mystic|Niantic - Norwich - Mystic,Comfort Suites Norwich (Connecticut),0.413793103448
Hilton Mystic|Niantic - Norwich - Mystic,Hilton Hotel Mystic,0.631578947368
Radisson|Niantic - Norwich - Mystic,Howard Johnson Hotel Norwich (New York),0.454545454545
Holiday Inn New London|Niantic - Norwich - Mystic,Motel 6 New London Niantic,0.7
Best Western|Ithaca,Best Western University Inn Ithaca,0.615384615385
Hilton St Paul AirportMall of America|Minneapolis - St. Paul,Hilton Garden Inn Downtown Minneapolis,0.412698412698
Marriott Airport|Minneapolis - St. Paul,Marriott Hotel West Minneapolis,0.666666666667
Radisson Bloomington by Mall of America|Minneapolis - St. Paul,Sheraton Bloomington Hotel South Minneapolis,0.575757575758
Courtyard by Marriott MinneapolisBloomington|Minneapolis - St. Paul,Sheraton Bloomington Hotel South Minneapolis,0.422535211268
Holiday Inn Select Airport Appletree Square|Minneapolis - St. Paul,Holiday Inn Express Hotel & Suites Golden Valley Minneapolis,0.53488372093
Hyatt Place Airport|Minneapolis - St. Paul,Marquette Place Apartments Minneapolis,0.622222222222
Holiday Inn Express Mall of America|Minneapolis - St. Paul,Holiday Inn Express Hotel & Suites Golden Valley Minneapolis,0.641025641026
Fairfield Inn Bloomington|Minneapolis - St. Paul,Residence Inn Downtown Minneapolis,0.553191489362
Sofitel|Minneapolis - St. Paul,Aloft Hotel Minneapolis,0.5
Le Bourget Aero Suites Park Inn Suites International|Minneapolis - St. Paul,Best Western Normandy Inn & Suites Minneapolis,0.488372093023
Crowne Plaza Bloomington AirportMOA|Minneapolis - St. Paul,Crowne Plaza Hotel Northstar Downtown Minneapolis,0.597014925373
Park Plaza|Minneapolis - St. Paul,Ramada Plaza Hotel Minneapolis,0.636363636364
Holiday Inn Bloomington Airport|Minneapolis - St. Paul,Sheraton Bloomington Hotel South Minneapolis,0.620689655172
La Quinta American Blvd West there is now another La Quinta in this zone  not yet reported|Minneapolis - St. Paul,Best Western Normandy Inn & Suites Minneapolis,0.370967741935
Candlewood Suites Airport|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.512820512821
th  American Blvd|Minneapolis - St. Paul,The Westin Hotel Minneapolis,0.444444444444
Holiday Inn|Minneapolis - St. Paul,Holiday Inn Metrodome Minneapolis,0.6875
Livinn Suites|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.518518518519
Country Inn and Suites|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.625
Grand Hotel Minneapolis|Minneapolis - St. Paul,Northland Inn Minneapolis,0.516129032258
W Hotel Minneapolis|Minneapolis - St. Paul,W Hotel Foshay Minneapolis,0.434782608696
The Renaissance Depot|Minneapolis - St. Paul,Depot Renaissance Hotel Minneapolis,0.684210526316
Courtyard|Minneapolis - St. Paul,Northland Inn Minneapolis,0.454545454545
Minneapolis Hotel Autograph Collection run by Marriott|Minneapolis - St. Paul,Holiday Inn Express Hotel & Suites Golden Valley Minneapolis,0.369565217391
Embassy Suites|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.571428571429
Comfort Suites not yet reported to the board|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.48275862069
Ramada|Minneapolis - St. Paul,Ramada Plaza Hotel Minneapolis,0.666666666667
Crowne Plaza Mall of Ameria|Minneapolis - St. Paul,Crowne Plaza Hotel Northstar Downtown Minneapolis,0.576271186441
Northland Drive  Mendota Heights|Minneapolis - St. Paul,Northland Inn Minneapolis,0.533333333333
Fairfield Inn|Minneapolis - St. Paul,Northland Inn Minneapolis,0.538461538462
Hampton Inn|Minneapolis - St. Paul,Sheraton Midtown Hotel Minneapolis,0.592592592593
Extended Stay America|Minneapolis - St. Paul,Le Meridien Chambers Hotel Minneapolis,0.439024390244
Homestead Suites|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.666666666667
Crowne Plaza North formerly Holiday Inn Select Brooklyn Center|Minneapolis - St. Paul,Crowne Plaza Hotel Northstar Downtown Minneapolis,0.531914893617
Radisson Plymouth Conference Center|Minneapolis - St. Paul,Radisson University Hotel Minneapolis,0.518518518519
Staybridge Suites Maple Grove|Minneapolis - St. Paul,Holiday Inn Express Hotel & Suites Golden Valley Minneapolis,0.472222222222
Country Inn and Suites Brooklyn Center|Minneapolis - St. Paul,Holiday Inn Express Hotel & Suites Golden Valley Minneapolis,0.493506493506
Comfort Inn Brooklyn Center|Minneapolis - St. Paul,Marriott Hotel City Center Minneapolis,0.541666666667
Extended StayAmerica Maple Grove|Minneapolis - St. Paul,Le Meridien Chambers Hotel Minneapolis,0.423076923077
Ramada NW Waterpark|Minneapolis - St. Paul,Ramada Plaza Hotel Minneapolis,0.58064516129
Grand Rios|Minneapolis - St. Paul,Grand Hotel Minneapolis,0.666666666667
James Circle North not yet reported|Minneapolis - St. Paul,Residence Inn Depot Minneapolis,0.481481481481
Holiday Inn St Paul North|Minneapolis - St. Paul,Holiday Inn Metrodome Minneapolis,0.608695652174
Fairfield Inn|Minneapolis - St. Paul,Northland Inn Minneapolis,0.538461538462
Holiday Inn East St Paul|Minneapolis - St. Paul,Holiday Inn Metrodome Minneapolis,0.622222222222
Best Western Regency Plaza|Minneapolis - St. Paul,Best Western Normandy Inn & Suites Minneapolis,0.566666666667
Country Inn and Suites|Minneapolis - St. Paul,Comfort Suites Minneapolis,0.625
Extended StayAmerica|Minneapolis - St. Paul,Le Meridien Chambers Hotel Minneapolis,0.45
Courtyard|Gainesville,Courtyard Hotel Gainesville (Florida),0.6
Hilton at U of F|Gainesville,Hilton Garden Inn Gainesville,0.545454545455
La Quinta|Gainesville,La Quinta Inn & Suites Gainesville (Texas),0.58064516129
The Paramount Resort|Gainesville,Paramount Plaza Hotel & Suites Gainesville (Florida),0.5
Marriott Lake Mary|Lake Mary,Marriott Hotel Orlando Lake Mary,0.64
Courtyard|Lake Mary,Hyatt Place Hotel Orlando Lake Mary,0.344827586207
Holiday Inn Express|Lake Mary,Homewood Suites Lake Mary,0.411764705882
Wingate by Wyndham|Fargo,Wingate Inn Fargo,0.620689655172
Travelodge|Fargo,Red River Lodge Fargo,0.64
Super|Fargo,Super 8 Motel Fargo,0.555555555556
Radisson|Merrillville,Radisson Hotel Star Plaza Merrillville,0.571428571429
Hilton|Eugene,Hampton Inn Eugene,0.470588235294
Courtyard|Eugene,Courtesy Inn Eugene,0.571428571429
Hyatt|Pittsburgh,Marriott Hotel Pittsburgh,0.461538461538
Courtyard|Pittsburgh,Courtyard Hotel Downtown Pittsburgh,0.642857142857
Crowne Plaza|Pittsburgh,Econo Lodge Pittsburgh,0.434782608696
Four Points Sheraton Barcelo|Pittsburgh,Four Points Hotel Airport Pittsburgh,0.666666666667
Westin Convention Center|Pittsburgh,Comfort Inn Conference Center Pittsburgh,0.603773584906
Doubletree|Pittsburgh,Doubletree Hotel & Suites City Center Pittsburgh,0.47619047619
Marriott City Center|Pittsburgh,Doubletree Hotel & Suites City Center Pittsburgh,0.576923076923
Courtyard|Pittsburgh,Courtyard Hotel Downtown Pittsburgh,0.642857142857
Extended StayAmerica|Pittsburgh,Extended Stay Deluxe Hotel Airport Pittsburgh,0.612244897959
Courtyard Monroeville|Pittsburgh,Courtyard Hotel Downtown Pittsburgh,0.65
Doubletree Convention Center|Pittsburgh,Doubletree Hotel & Suites City Center Pittsburgh,0.666666666667
Holiday Inn Monroeville|Pittsburgh,Holiday Inn North Pittsburgh,0.7
Extended StayAmerica Monroeville|Pittsburgh,Extended Stay Deluxe Hotel Airport Pittsburgh,0.55737704918
Crowne Plaza Bethel Park|Pittsburgh,Best Western Parkway Center Inn Pittsburgh,0.4
Knights Inn Bridgeville|Pittsburgh,Hampton Inn Greentree Pittsburgh,0.454545454545
Wingate by Wyndham|Peoria,Wingate Inn Peoria (Illinois),0.620689655172
La Quinta|Albuquerque,La Quinta Inn East Albuquerque,0.666666666667
Pan American Fwy NE|Albuquerque,Americas Best Value Inn Albuquerque,0.47619047619
Resort Hyatt Tamaya|Albuquerque,Hyatt Regency Hotel Albuquerque,0.4375
Holiday Inn|Seguin,Quality Inn Seguin,0.636363636364
Ramada Limited|Flagstaff - Sedona,Ramada Inn East Flagstaff,0.620689655172
Hilton Sedona Resort Resort|Flagstaff - Sedona,Hilton Resort Sedona,0.65
