Staybridge Suites|San Francisco,Taylor Suites San Francisco,0.733333333333
Best Western Grosvenor Airport|San Francisco,Best Western Grosvenor Hotel Airport South San Francisco,0.983606557377
Holiday Inn Express|San Francisco,Holiday Inn Express Hotel & Suites South San Francisco,0.791666666667
Howard Johnson Express|San Francisco,Howard Johnson Inn South San Francisco,0.75
Travelodge North|San Francisco,Travelodge Hotel Airport North South San Francisco,0.780487804878
Hotel Palomar|San Francisco,Palomar Hotel San Francisco,1.0
InterContinental|San Francisco,Intercontinental Hotel San Francisco,1.0
Marriott Marquis|San Francisco,Marriott Hotel Marquis San Francisco,0.969696969697
Palace Hotel|San Francisco,Palace Hotel San Francisco,1.0
Westin Market Street|San Francisco,Westin Hotel Market Street San Francisco,0.975609756098
Courtyard Downtown|San Francisco,Courtyard Hotel Downtown San Francisco,0.972972972973
Pickwick Hotel|San Francisco,Pickwick Hotel San Francisco,1.0
Embassy Suites|San Francisco,Embassy Suites Airport South San Francisco,0.777777777778
Four Points|San Francisco,Four Points Hotel Airport South San Francisco,0.709677419355
Hilton Garden Inn|San Francisco,Hilton Garden Inn South San Francisco,1.0
Larkspur Landing|San Francisco,Larkspur Landing Hotel South San Francisco,1.0
Alpine Inn and Suites|San Francisco,Alpha Inn and Suites San Francisco,0.848484848485
Comfort Suites San Francisco Airport|San Francisco,Comfort Inn And Suites Airport South San Francisco,0.897959183673
Grand Hyatt|San Francisco,Grand Hyatt Hotel San Francisco,1.0
Westin St Francis|San Francisco,Westin St Francis Hotel San Francisco,1.0
Taj Campton Place|San Francisco,Campton Place Hotel San Francisco,0.866666666667
Galleria Park|San Francisco,Galleria Park Hotel San Francisco,1.0
Marriott Union Square|San Francisco,Marriott Hotel Union Square San Francisco,0.976744186047
Sir Francis Drake|San Francisco,Sir Francis Drake Hotel San Francisco,1.0
Chancellor Hotel|San Francisco,Chancellor Hotel San Francisco,1.0
Executive Hotel Vintage Court|San Francisco,Executive Hotel Vintage Court San Francisco,1.0
Hotel Triton|San Francisco,Hotel Triton San Francisco,1.0
Clift Hotel|San Francisco,Clift Hotel San Francisco,1.0
Hotel Monaco|San Francisco,Hotel Monaco San Francisco,1.0
Hotel Nikko|San Francisco,Hotel Nikko San Francisco,1.0
InterContinental Mark Hopkins|San Francisco,InterContinental Mark Hopkins Hotel San Francisco,1.0
JW Marriott|San Francisco,JW Marriott Hotel San Francisco,1.0
Prescott Hotel|San Francisco,Prescott Hotel San Francisco,1.0
The Donatello|San Francisco,Donatello Hotel San Francisco,0.818181818182
Handlery Union Square|San Francisco,Handlery Union Square Hotel San Francisco,1.0
Hotel Rex|San Francisco,Hotel Rex San Francisco,1.0
Kensington Park Hotel|San Francisco,Kensington Park Hotel San Francisco,1.0
Serrano Hotel|San Francisco,Serrano Hotel San Francisco,1.0
Warwick|San Francisco,Warwick Hotel San Francisco,1.0
Hotel Diva|San Francisco,Diva Hotel San Francisco,1.0
Comfort Inn|Boston Southeast Suburbs,Comfort Inn Boston,1.0
Holiday Inn Express|Boston Southeast Suburbs,Holiday Inn Express Boston,1.0
Hilton Garden Inn|Yuma,Hilton Garden Inn Pivot Point Yuma,0.739130434783
Best Western Innsuites|Yuma,Best Western InnSuites Mall Hotel & Suites Yuma,0.745762711864
Fairfield Inn|Yuma,Fairfield Inn Yuma,1.0
Hyatt Place|College Station,Hyatt Place Hotel College Station,1.0
Residence Inn|College Station,Residence Inn Bryan College Station,0.8125
Hilton|College Station,Hilton Hotel College Station,1.0
La Quinta Inn College Station|College Station,La Quinta Inn College Station,1.0
Towneplace Suites|College Station,TownePlace Suites Bryan College Station,0.85
Hilton Garden Inn Milford|Trumbull - Milford,Hilton Garden Inn Milford (Connecticut),0.809523809524
Hyatt Place|Trumbull - Milford,Hyatt Place Hotel Milford (Connecticut),1.0
Residence Inn Milford|Trumbull - Milford,Residence Inn Milford (Connecticut),0.764705882353
Springhill Suites|Trumbull - Milford,SpringHill Suites Milford (Connecticut),1.0
Fairfield Inn|Trumbull - Milford,Fairfield Inn Milford (Connecticut),1.0
Hampton Inn|Trumbull - Milford,Hampton Inn Milford (Delaware),1.0
Howard Johnson Milford|Trumbull - Milford,Howard Johnson Hotel Milford (Connecticut),0.777777777778
Courtyard Shelton|Trumbull - Milford,Courtyard Hotel Boston Milford (Massachusetts),0.823529411765
Hilton Garden Inn|Trumbull - Milford,Hilton Garden Inn Milford (Connecticut),1.0
Holiday Inn Express Hotel and Suites|Trumbull - Milford,Holiday Inn Express Hotel & Suites Milford (Ohio),0.964285714286
Country Inn and Suites|Champaign,Country Inns & Suites North Champaign,0.8
La Quinta Inn|Champaign,La Quinta Inn Champaign,1.0
Extended StayAmerica|Champaign,Extended Stay America Hotel Urbana Champaign,0.816326530612
Red Lion Astoria|Astoria,Red Lion Inn Astoria,0.8
La Quinta|Victoria,La Quinta Inn Victoria (Texas),0.818181818182
Holiday Inn Flint|Flint,Holiday Inn Flint,1.0
Residence Inn|Milford - Foxborough,Residence Inn Milford (Connecticut),1.0
Residence Inn Franklin|Milford - Foxborough,Residence Inn Milford (Connecticut),0.742857142857
La Quinta Milford|Milford - Foxborough,La Quinta Inn Milford (Massachusetts),0.733333333333
Fairfield Inn|Orange County,Fairfield Inn Orangeburg,1.0
Extended StayAmerica Anaheim Hills|Orange County,Extended Stay America Hotel Orange (California),0.727272727273
Extended StayAmerica Yorba Linda|Orange County,Extended Stay America Hotel Orange (California),0.754716981132
Holiday Inn Selects|Orange County,Holiday Inn Express Orange Beach,0.789473684211
Extended StayAmerica La Mirada|Orange County,Extended Stay America Hotel Orange (California),0.78431372549
Days Inn|Orange County,Days Inn Orange City,1.0
DoubleTree Santa Ana|Orange County,Doubletree Hotel Anaheim Orange (California),0.769230769231
Hilton Anaheim|Orange County,Hilton Suites Anaheim Orange (California),0.8
Howard Johnson|Orange County,Howard Johnson Inn Orange Park,0.875
Econolodge Maingate|Orange County,Econo Lodge & Suites Orange (Texas),0.717948717949
Doubletree AnaheimOrange County|Orange County,Doubletree Hotel Anaheim Orange (California),0.972972972973
Hilton Suites Anaheim|Orange County,Hilton Suites Anaheim Orange (California),1.0
Hilton Garden Inn|Orange County,Hilton Garden Inn Beachfront Orange Beach,0.755555555556
Extended StayAmerica Katella|Orange County,Extended Stay America Hotel Orange (California),0.816326530612
Residence Inn|Orange County,Residence Inn West Orange,1.0
Fairfield Inn Placentia|Orange County,Fairfield Inn Jacksonville Orange Park,0.734693877551
Holiday Inn Express Placentia|Orange County,Holiday Inn Express Orange Beach,0.791666666667
Howard Johnson Fullerton|Orange County,Howard Johnson Inn Orange Park,0.761904761905
Holiday Inn Irvine South|Orange County,Holiday Inn Hotel & Suites Orange Park,0.711111111111
Extended StayAmerica Lake Forest|Orange County,Extended Stay America Hotel Orange (California),0.754716981132
Holiday Inn at Blue Ridge Shadows|Front Royal,Holiday Inn Hotel & Suites Blue Ridge Shadows Front Royal,0.876712328767
InterContinental|Tampa,Intercontinental Hotel Tampa,1.0
Crowne Plaza Westshore|Tampa,Crowne Plaza Hotel Westshore Tampa,0.977777777778
Doubletree Airport|Tampa,Doubletree Hotel Westshore Airport Tampa,0.765957446809
Doubletree Guest Suites|Tampa,Doubletree Guest Suites Tampa,1.0
Marriott Airport|Tampa,Marriott Hotel Airport Tampa,0.969696969697
Marriott Tampa Westshore|Tampa,Marriott Hotel Westshore Tampa,1.0
Embassy Suites|Tampa,Embassy Suites USF Tampa,0.875
Chase Suite Hotel|Tampa,Chase Suite Hotel Tampa,1.0
Extended StayAmerica|Tampa,Extended Stay America Hotel Airport Tampa,0.8
Courtyard by Marriott|Tampa,Courtyard Hotel North Tampa,0.702702702703
La Quinta West|Tampa,La Quinta Inn South Tampa,0.727272727273
Holiday Inn and Suites near Busch Gardens|Tampa,Holiday Inn Hotel & Suites Busch Gardens USF Tampa,0.842105263158
Days Inn|Tampa,Rodeway Inn Tampa,0.736842105263
Hyatt Regency|Tampa,Hyatt Regency Hotel Tampa,1.0
Marriott Waterside|Tampa,Marriott Waterside Hotel & Marina Tampa,0.782608695652
Sheraton Riverwalk|Tampa,Sheraton Riverwalk Hotel Tampa,1.0
Westin Harbor Island|Tampa,Westin Hotel Harbour Island Tampa,0.952380952381
Wyndham Harbor Island|Tampa,Westin Hotel Harbour Island Tampa,0.744186046512
Courtyard|Tampa,Courtyard Hotel North Tampa,0.72
Residence Inn|Tampa,Residence Inn Downtown Tampa,0.742857142857
Hampton Inn|Tampa,Hampton Inn Brandon Tampa,0.733333333333
Hilton Garden Inn|Tampa,Hilton Garden Inn East Tampa,0.871794871795
Courtyard North|Tampa,Courtyard Hotel North Tampa,0.967741935484
Hilton Garden Inn North|Tampa,Hilton Garden Inn North Tampa,1.0
Holiday Inn Express and Suites|Tampa,Holiday Inn Express Hotel & Suites Anderson Tampa,0.8125
Fairfield Inn North|Tampa,Fairfield Inn & Suites North Tampa,0.808510638298
Holiday Inn|Scranton - Poconos,Days Inn Scranton,0.736842105263
Econolodge|Scranton - Poconos,Econo Lodge Scranton,0.952380952381
Holiday Inn Airport|Cincinnati,Holiday Inn Eastgate Cincinnati,0.717948717949
Residence Inn|Cincinnati,Residence Inn North Cincinnati,0.8125
Days Inn|Cincinnati,Days Inn East Cincinnati,0.761904761905
Hilton Netherland Plaza|Cincinnati,Hilton Hotel Netherland Plaza Cincinnati,0.978723404255
Westin|Cincinnati,Westin Hotel Cincinnati,1.0
Millenium|Cincinnati,Millennium Hotel Cincinnati,0.947368421053
The Terrace Hotel|Cincinnati,Terrace Hotel Cincinnati,0.777777777778
Holiday Inn|Cincinnati,Holiday Inn Eastgate Cincinnati,0.709677419355
Hyatt Place Northeast|Cincinnati,Hyatt Place Hotel Blue Ash Cincinnati,0.714285714286
Springhill Suites|Cincinnati,SpringHill Suites Midtown Cincinnati,0.809523809524
Towneplace Suites|Cincinnati,TownePlace Suites Northeast Cincinnati,0.772727272727
LivInn Suites|Cincinnati,Clarion Inn & Suites Cincinnati,0.727272727273
Crowne Plaza|Cincinnati,Crowne Plaza Hotel North Cincinnati,0.774193548387
Holiday Inn Cincinnati I|Cincinnati,Holiday Inn Eastgate Cincinnati,0.705882352941
Hyatt Place Blue Ash|Cincinnati,Hyatt Place Hotel Blue Ash Cincinnati,0.975609756098
Residence Inn|Cincinnati,Residence Inn North Cincinnati,0.8125
Quality Hotel Central|Cincinnati,Quality Hotel & Suites Central Cincinnati,0.780487804878
Holiday Inn Express|Bellingham,Holiday Inn Express Bellingham,1.0
La Quinta Inn|Bellingham,La Quinta Inn Bellingham,1.0
Courtyard Airport|Fresno,Courtyard Hotel Airport Fresno,0.971428571429
Holiday Inn Airport|Fresno,Holiday Inn Airport Fresno (California),0.730769230769
Holiday Inn Downtown|Fresno,Holiday Inn Downtown Fresno (California),0.740740740741
Courtyard by Marriott|Fresno,Courtyard Hotel Airport Fresno,0.769230769231
Extended StayAmerica North|Fresno,Extended Stay America Hotel North Fresno (California),0.764705882353
Country Inn and Suites|Woodbridge - Dumfries,Country Inn & Suites Woodbridge (Virginia),0.947368421053
Courtyard Potomac Mills|Woodbridge - Dumfries,Courtyard Hotel Potomac Mills Woodbridge (Virginia),0.978723404255
MeadowView Conference Resort and Convention Center|Kingsport,MeadowView Conference Resort Kingsport,0.756756756757
Best Western Colonial Inn|Kingsport,Best Western Colonial Inn Kingsport,1.0
Hilton|Long Beach,Hilton Hotel Long Beach,1.0
Hyatt Regency Long Beach|Long Beach,Hyatt Regency Hotel Long Beach,1.0
Reniassance|Long Beach,Renaissance Hotel Long Beach,0.909090909091
Westin|Long Beach,The Westin Hotel Long Beach,0.75
Hotel Maya|Long Beach,Hotel Maya Long Beach,1.0
Holiday Inn Airport|Long Beach,Holiday Inn Airport Long Beach,1.0
Holiday Inn Downtown|Long Beach,Holiday Inn Downtown Long Beach,1.0
Residence Inn|Long Beach,Residence Inn Long Beach,1.0
Extended StayAmerica|Long Beach,Extended Stay America Hotel Airport Long Beach,0.8
Holiday Inn|Long Beach,Holiday Inn Airport Long Beach,0.733333333333
Extended StayAmerica Los AngelesTorrance|Long Beach,Extended Stay America Hotel Airport Long Beach,0.714285714286
Extended StayAmerica Torrance Harbor Gateway|Long Beach,Extended Stay America Hotel Airport Long Beach,0.72972972973
Days Inn|Jasper,Days Inn Jasper (Alabama),1.0
Groton Inn and Suites|Niantic - Norwich - Mystic,Hampton Inn & Suites Mystic,0.756756756757
Hyatt Place|Niantic - Norwich - Mystic,Hyatt Place Hotel Mystic,1.0
Residence Inn|Niantic - Norwich - Mystic,Residence Inn Mystic,1.0
Days Inn|Niantic - Norwich - Mystic,Days Inn Mystic,1.0
Days Inn|Niantic - Norwich - Mystic,Days Inn Mystic,1.0
Holiday Inn Norwich|Niantic - Norwich - Mystic,Holiday Inn Norwich (Connecticut),0.733333333333
Holiday Inn|Ithaca,Holiday Inn Ithaca,1.0
Grand Hotel|Minneapolis - St. Paul,Grand Hotel Minneapolis,1.0
Hilton Bloomington|Minneapolis - St. Paul,Sheraton Bloomington Hotel South Minneapolis,0.711111111111
Sheraton Bloomington|Minneapolis - St. Paul,Sheraton Bloomington Hotel South Minneapolis,0.851063829787
Hilton Garden Inn|Minneapolis - St. Paul,Hilton Garden Inn Downtown Minneapolis,0.790697674419
Residence Inn Edina|Minneapolis - St. Paul,Residence Inn Depot Minneapolis,0.789473684211
Graves|Minneapolis - St. Paul,Graves 601 Hotel Minneapolis,0.75
Hilton|Minneapolis - St. Paul,Hilton Hotel Minneapolis,1.0
Hyatt Regency|Minneapolis - St. Paul,Hyatt Regency Hotel Minneapolis,1.0
The Marquette|Minneapolis - St. Paul,The Marquette Hotel Minneapolis,1.0
Marriott Minneapolis City Center|Minneapolis - St. Paul,Marriott Hotel City Center Minneapolis,0.792452830189
Westin|Minneapolis - St. Paul,The Westin Hotel Minneapolis,0.75
Millenium Hotel|Minneapolis - St. Paul,Millennium Hotel Minneapolis,0.947368421053
Radisson|Minneapolis - St. Paul,Radisson Plaza Hotel Minneapolis,0.727272727273
Crowne Plaza Northstar|Minneapolis - St. Paul,Crowne Plaza Hotel Northstar Downtown Minneapolis,0.814814814815
Doubletree Guest Suites|Minneapolis - St. Paul,Doubletree Guest Suites Minneapolis,1.0
Residence Inn at the Depot|Minneapolis - St. Paul,Residence Inn Depot Minneapolis,0.844444444444
Townplace Suites|Minneapolis - St. Paul,Towneplace Suites Downtown Minneapolis,0.761904761905
Hilton Garden Inn|Minneapolis - St. Paul,Hilton Garden Inn Downtown Minneapolis,0.790697674419
Northland Inn|Minneapolis - St. Paul,Northland Inn Minneapolis,1.0
Radisson|Minneapolis - St. Paul,Radisson Plaza Hotel Minneapolis,0.727272727273
Residence Inn Roseville|Minneapolis - St. Paul,Residence Inn Depot Minneapolis,0.714285714286
Courtyard|Bakersfield,Courtyard Hotel Bakersfield,1.0
Doubletree|Bakersfield,Doubletree Hotel Bakersfield,1.0
Four Points Sheraton|Bakersfield,Four Points Hotel Bakersfield,0.709677419355
Hilton Garden Inn|Bakersfield,Hilton Garden Inn Bakersfield,1.0
Holiday Inn Hotel and Suites|Bakersfield,Holiday Inn Hotel & Suites Bakersfield,0.95
Marriott Convention Center|Bakersfield,Motel 6 Convention Center Bakersfield,0.823529411765
Residence Inn|Bakersfield,Residence Inn Bakersfield,1.0
Red Lion|Bakersfield,Red Lion Hotel Bakersfield,1.0
Extended StayAmerica California Ave|Bakersfield,Extended Stay America Hotel Bakersfield,0.714285714286
Extended Stay Deluxe|Bakersfield,Extended Stay Deluxe Hotel Bakersfield,1.0
La Quinta Inn|Bakersfield,La Quinta Inn South Bakersfield,0.8125
Sheraton Resort|Steamboat,Sheraton Resort Steamboat Springs,1.0
Best Western Gateway Grand|Gainesville,Best Western Gateway Grand Hotel Gainesville,1.0
Extended StayAmerica I|Gainesville,Extended Stay America Hotel Gainesville (Florida),0.8
Fairfield Inn|Gainesville,Fairfield Inn Gainesville,1.0
Hyatt Place|Lake Mary,Hyatt Place Hotel Orlando Lake Mary,0.709677419355
Candlewood Suites|Lake Mary,Candlewood Suites Lake Mary,1.0
Homestead Studio Suites|Lake Mary,Homestead Studio Suites Heathrow Lake Mary,0.836363636364
Homewood Suites|Lake Mary,Homewood Suites Lake Mary,1.0
Holiday Inn|Fargo,Holiday Inn Fargo,1.0
Ramada Plaza and Suites|Fargo,Ramada Plaza Suites Fargo,0.947368421053
Hampton Inn|Fargo,Hampton Inn Fargo,1.0
Comfort Inn East|Fargo,Comfort Inn East Fargo,1.0
Comfort Inn West Fargo|Fargo,Comfort Inn West Fargo,1.0
Comfort Suites|Fargo,Comfort Suites Fargo,1.0
Days Inn West|Fargo,Days Inn West Fargo,0.761904761905
Econolodge|Fargo,Econo Lodge Fargo,0.952380952381
Fairfield Inn|Fargo,Fairfield Inn Fargo,1.0
Red River Lodge|Fargo,Red River Lodge Fargo,1.0
Signature Inn|Muncie,Signature Inn Muncie,1.0
Courtyard|Merrillville,Courtyard Hotel Merrillville,1.0
Residence Inn|Merrillville,Residence Inn Merrillville,1.0
Valley River Inn|Eugene,Valley River Inn Eugene,1.0
Red Lion|Eugene,Red Lion Hotel Eugene,1.0
Americas Best Value Inn|Eugene,Americas Best Value Inn Eugene,1.0
Resort Renaissance Resort|Saint Augsutine,Renaissance Vinoy Resort Saint Petersburg,0.734693877551
Embassy Suites|Pittsburgh,Mainstay Suites Pittsburgh,0.758620689655
Marriott|Pittsburgh,Marriott Hotel Pittsburgh,1.0
Holiday Inn Airport|Pittsburgh,Holiday Inn North Pittsburgh,0.833333333333
Hyatt Place|Pittsburgh,Hyatt Place Hotel Airport Pittsburgh,0.709677419355
Residence Inn|Pittsburgh,Residence Inn Airport Pittsburgh,0.764705882353
Holiday Inn Express Airport not yet reported|Pittsburgh,Holiday Inn Express Hotel & Suites Airport Pittsburgh,0.716049382716
Springhill Suites|Pittsburgh,SpringHill Suites Airport Pittsburgh,0.809523809524
Four Points North|Pittsburgh,Four Points Hotel Airport Pittsburgh,0.810810810811
Hyatt Place|Pittsburgh,Hyatt Place Hotel Airport Pittsburgh,0.709677419355
Fairfield Inn|Pittsburgh,Fairfield Inn & Suites Pittsburgh,0.742857142857
Omni William Penn|Pittsburgh,Omni William Penn Hotel Pittsburgh,1.0
Renaissance|Pittsburgh,Renaissance Hotel Pittsburgh,1.0
Sheraton Station Square|Pittsburgh,Sheraton Station Square Hotel Pittsburgh,1.0
Hilton|Pittsburgh,Hilton Hotel Pittsburgh,1.0
Radisson|Pittsburgh,Radisson Hotel Pittsburgh,1.0
Holiday Inn|Pittsburgh,Holiday Inn North Pittsburgh,0.785714285714
Comfort Inn|Pittsburgh,Comfort Inn Pittsburgh,1.0
Springhill Suites|Pittsburgh,SpringHill Suites Airport Pittsburgh,0.809523809524
Holiday Inn Parkway East currently CLOSED|Pittsburgh,Holiday Inn Parkway East Pittsburgh,0.738461538462
Holiday Inn North Hills|Pittsburgh,Holiday Inn North Pittsburgh,0.85
Holiday Inn Express and Suites|Pittsburgh,Holiday Inn Express Hotel & Suites Airport Pittsburgh,0.825396825397
Courtyard Shadyside|Pittsburgh,Courtyard Hotel Shadyside Pittsburgh,0.974358974359
Holiday Inn Select|Pittsburgh,Holiday Inn North Pittsburgh,0.742857142857
Wyndham University Place|Pittsburgh,Wyndham Hotel University Place Pittsburgh,0.979591836735
Springhill Suites|Pittsburgh,SpringHill Suites Airport Pittsburgh,0.809523809524
Courtyard|Peoria,Courtyard Hotel Peoria (Illinois),1.0
Springhill Suites|Peoria,SpringHill Suites Westlake Peoria (Illinois),0.790697674419
Baymont Inn and Suites|Peoria,Baymont Inn & Suites Peoria (Illinois),0.947368421053
Extended StayAmerica|Peoria,Extended Stay America Hotel North Peoria (Illinois),0.833333333333
Jameson Inn and Suites|Peoria,Jameson Inn and Suites Peoria (Illinois),1.0
Courtyard Airport|Albuquerque,Courtyard Hotel Airport Albuquerque,0.971428571429
Grand Airport Hotel|Albuquerque,The Albuquerque Grand Airport Hotel,0.838709677419
Holiday Inn Express|Albuquerque,Holiday Inn Express Albuquerque,1.0
Hyatt Place|Albuquerque,Hyatt Place Hotel Uptown Albuquerque,0.733333333333
Staybridge Suites|Albuquerque,Staybridge Suites North Albuquerque,0.85
Country Inn And Suites|Albuquerque,Country Inn & Suites Airport Albuquerque,0.782608695652
Comfort Inn|Albuquerque,Comfort Inn East Albuquerque,0.814814814815
Extended StayAmerica Economy Airport|Albuquerque,Extended Stay America Hotel Airport Albuquerque,0.878787878788
DoubleTree Hotel|Albuquerque,Doubletree Hotel Albuquerque,1.0
Embassy Suites Hotel and Spa|Albuquerque,Embassy Suites Albuquerque,0.848484848485
Hyatt Regency|Albuquerque,Hyatt Regency Hotel Albuquerque,1.0
Plaza Inn|Albuquerque,Plaza Inn Albuquerque,1.0
Sandia Courtyard|Albuquerque,Sandia Courtyard Hotel Albuquerque,1.0
Sheraton Uptown|Albuquerque,Sheraton Hotel Uptown Albuquerque,0.967741935484
Radisson|Albuquerque,Radisson Hotel Albuquerque,1.0
Clubhouse Inn|Albuquerque,ClubHouse Inn & Suites Albuquerque,0.742857142857
Candlewood Suites|Albuquerque,Candlewood Suites Albuquerque,1.0
Nativo Lodge|Albuquerque,Nativo Lodge Albuquerque,1.0
La Quinta Inn|Albuquerque,La Quinta Inn East Albuquerque,0.838709677419
Hotel Albuquerque at Old Town|Albuquerque,Hotel Albuquerque at Old Town,1.0
Courtyard|Flagstaff - Sedona,Courtyard Hotel Flagstaff,1.0
Embassy Suites|Flagstaff - Sedona,Embassy Suites Flagstaff,1.0
Little America Flagstaff|Flagstaff - Sedona,Little America Hotel Flagstaff,0.736842105263
Radisson Woodlands Hotel|Flagstaff - Sedona,Radisson Woodlands Hotel Flagstaff,1.0
Residene Inn|Flagstaff - Sedona,Residence Inn Flagstaff,0.96
Holiday Inn|Flagstaff - Sedona,Days Inn Sedona,0.736842105263
Ramada West Grand Canyon|Flagstaff - Sedona,Ramada Hotel West Grand Canyon Flagstaff,0.979591836735
Springhill Suites|Flagstaff - Sedona,SpringHill Suites Flagstaff,1.0
Best Western Kings House|Flagstaff - Sedona,Best Western Inn Sedona,0.75
Best Western Pony Soldier Inn And Suites|Flagstaff - Sedona,Best Western Pony Soldier Inn & Suites Flagstaff,0.972972972973
EconoLodge University|Flagstaff - Sedona,Econo Lodge University Flagstaff,0.976744186047
Fairfield Inn|Flagstaff - Sedona,Fairfield Inn Flagstaff,1.0
Howard Johnson Flagstaff|Flagstaff - Sedona,Howard Johnson Inn Flagstaff,0.714285714286
La Quinta|Flagstaff - Sedona,La Quinta Inn Sedona,0.818181818182
Inn Suites|Flagstaff - Sedona,Sedona Real Inn and Suites,0.72
Poco Diablo Resort Resort|Flagstaff - Sedona,Poco Diablo Resort Sedona,0.837209302326
Ridge on Sedona Golf Resort|Flagstaff - Sedona,Ridge on Sedona Golf Resort,0.875
Courtyard|Chicago South,Courtyard Hotel South San Francisco,1.0
Fairfield Inn|Chicago South,Fairfield Inn Florence (South Carolina),1.0
Holiday Inn|Chicago South,Holiday Inn Anderson (South Carolina),1.0
La Quinta Inn Matteson|Chicago South,La Quinta Inn & Suites South Padre Island,0.772727272727
Fairfield Inn|Chicago South,Fairfield Inn Florence (South Carolina),1.0
Holiday Inn Select|Chicago South,Holiday Inn Anderson (South Carolina),0.758620689655
Fairfield Inn|Chicago South,Fairfield Inn Florence (South Carolina),1.0
Courtyard|Chicago South,Courtyard Hotel South San Francisco,1.0
Kirkley Hotel|Lynchburg,Kirkley Hotel Lynchburg,1.0
Extended StayAmerica|Lynchburg,Extended Stay America Hotel Lynchburg,0.975609756098
Ramada Airport and Waterpark|Spokane,Ramada Hotel Airport Spokane,0.717948717949
Courtyard|Spokane,Courtyard Hotel Spokane,1.0
Doubletree Spokane City Centre|Spokane,Doubletree Hotel City Center Spokane,0.95652173913
Red Lion at the Park|Spokane,Red Lion Hotel At The Park Spokane,0.975609756098
Red Lion River Inn|Spokane,Red Lion River Inn Spokane,1.0
Holiday Inn Express|Spokane,Holiday Inn Express Spokane,1.0
Fairbridge Inn Express|Spokane,Fairbridge Inn Express Spokane,1.0
Ridpath Hotel|Spokane,Ridpath Hotel Spokane,1.0
Apple Tree Inn|Spokane,Apple Tree Inn Spokane,1.0
Mirabeau Park Hotel|Spokane,Mirabeau Park Hotel Spokane,1.0
Holiday Inn Express|Spokane,Holiday Inn Express Spokane,1.0
Crowne Plaza|Baltimore North,Crowne Plaza Hotel Chicago Northbrook,0.727272727273
Embassy Suites|Baltimore North,Embassy Suites Concord (North Carolina),1.0
Residence Inn may have closed|Baltimore North,Residence Inn Charlotte Concord (North Carolina),0.730769230769
Extended StayAmerica|Baltimore North,Extended Stay America Hotel North Charleston,0.975609756098
Holiday Inn Cromwell Bridge|Baltimore North,Holiday Inn Belden North Canton,0.711111111111
La Quinta Inn|South Padre Island,La Quinta Inn & Suites South Padre Island,0.742857142857
Days Inn|South Padre Island,Days Inn South Padre Island,1.0
Holiday Inn|Wilmington,Holiday Inn Wilmington (Ohio),1.0
Staybridge Suites|Wilmington,Staybridge Suites East Wilmington,0.871794871795
Sheraton Suites|Wilmington,Sheraton Suites Wilmington,1.0
Doubletree Downtown|Wilmington,Doubletree Hotel Downtown Wilmington (Delaware),0.974358974359
Courtyard Brandywine|Wilmington,Courtyard Hotel Brandywine Wilmington (Delaware),0.975609756098
Doubletree Wilmington|Wilmington,Doubletree Hotel Wilmington (Delaware),1.0
Quality Inn and Suites|Wilmington,Quality Inn & Suites Wilmington (Delaware),0.947368421053
Doubletree|San Jose,Doubletree Hotel San Jose (California),1.0
Fairmont San Jose|San Jose,Fairmont Hotel San Jose (California),1.0
Hotel De Anza|San Jose,Hotel De Anza San Jose (California),1.0
Marriott|San Jose,Marriott Hotel San Jose (California),1.0
The Sainte Claire  A Larkspur Hotel|San Jose,The Sainte Claire Hotel San Jose (California),0.739130434783
Wyndham|San Jose,Wyndham Hotel San Jose (California),1.0
Extended Stay Deluxe Downtown|San Jose,Extended Stay Deluxe Hotel South San Jose (California),0.821428571429
Holiday Inn|San Jose,Holiday Inn San Jose (California),1.0
Courtyard Cupertino|San Jose,Courtyard Hotel Airport San Jose (California),0.702702702703
Moorpark Hotel|San Jose,Moorpark Hotel San Jose (California),1.0
Residence Inn|San Jose,Residence Inn South San Jose (California),0.8125
Courtyard by Marriott|San Jose,Courtyard Hotel Airport San Jose (California),0.769230769231
Days Inn Milpitas|San Jose,Days Inn Airport San Jose (California),0.727272727273
Extended StayAmerica|San Jose,Extended Stay America Hotel San Jose (California),0.975609756098
Homestead Studio Suites|San Jose,Homestead Studio Suites Downtown San Jose (California),0.836363636364
Residence Inn|San Jose,Residence Inn South San Jose (California),0.8125
Camino Inn and Suites|San Jose,Hampton Inn & Suites San Jose (California),0.756756756757
W Silicon Valley|San Jose,Clarion Inn Silicon Valley San Jose (California),0.714285714286
Residence Inn Newark|San Jose,Residence Inn South San Jose (California),0.717948717949
Extended StayAmerica Fremont|San Jose,Extended Stay America Hotel San Jose (California),0.816326530612
Extended StayAmerica Warm Springs|San Jose,Extended Stay America Hotel San Jose (California),0.740740740741
Courtyard Palo Alto|San Jose,Courtyard Hotel Airport San Jose (California),0.702702702703
Crowne Plaza|San Jose,Crowne Plaza Hotel Downtown San Jose (California),0.705882352941
Homestead Studio Suites|San Jose,Homestead Studio Suites Downtown San Jose (California),0.836363636364
Dolce Hayes|San Jose,Dolce Hayes Mansion San Jose (California),0.733333333333
Holiday Inn Silicon Valley|San Jose,Holiday Inn Silicon Valley San Jose (California),1.0
Residence Inn South|San Jose,Residence Inn South San Jose (California),1.0
Extended StayAmerica Edenvale|San Jose,Extended Stay America Hotel Edenvale San Jose (California),0.966666666667
